Area Codes,Area Names,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
E01007972,Sheffield 044C,"1,390",11,14,8,11,16,16,7,13,7,20,12,18,17,16,15,16,10,15,14,13,9,13,10,13,13,21,16,20,19,13,16,16,19,16,21,22,15,16,11,10,16,8,16,12,23,9,23,21,25,25,20,14,24,23,20,22,23,25,20,20,17,11,16,15,16,10,6,19,8,15,17,19,17,15,17,22,23,21,19,23,16,15,14,14,7,6,3,4,9,2,7
E01007974,Sheffield 044D,"1,400",12,13,10,10,14,9,11,12,14,17,14,17,18,17,13,16,18,20,19,16,24,24,22,15,31,20,15,21,19,12,17,8,15,12,16,17,16,14,9,10,17,8,11,17,26,23,20,19,36,26,36,42,25,31,28,30,27,26,30,27,19,17,15,14,13,15,10,11,10,11,13,8,4,8,12,12,12,13,7,6,1,2,3,7,4,6,2,3,1,2,7
E01007963,Sheffield 045A,"1,447",12,12,8,22,15,11,14,7,18,15,16,7,12,13,11,8,17,12,12,13,17,11,15,16,16,23,25,22,17,21,16,21,19,17,19,19,17,15,17,14,11,10,14,20,19,29,36,30,24,21,27,28,24,20,21,27,17,20,21,22,11,16,22,19,11,20,16,23,24,16,21,17,14,17,15,19,9,16,10,10,10,9,4,3,8,4,4,5,4,4,13
E01007967,Sheffield 045B,"1,808",25,17,16,24,25,24,26,37,24,30,16,25,25,22,21,23,26,23,21,15,20,16,18,19,20,41,37,39,32,27,25,22,21,23,26,24,22,28,23,16,11,15,22,27,27,36,20,27,36,35,29,26,19,17,20,17,21,19,22,17,16,17,24,14,17,27,13,12,23,17,21,18,13,13,9,15,10,12,7,9,9,6,9,4,8,3,5,7,1,5,17
E01007999,Sheffield 045C,"1,299",9,9,10,8,16,17,22,10,15,11,9,5,13,9,2,17,12,10,13,12,14,14,12,18,15,16,16,10,23,14,16,12,14,13,10,16,10,14,12,9,13,6,10,16,8,23,20,14,16,22,16,26,20,19,32,22,28,27,20,26,31,28,20,19,14,15,20,24,24,28,28,19,17,20,13,12,13,8,5,7,2,5,3,3,4,3,4,3,4,5,7
E01008008,Sheffield 045D,"1,669",21,27,17,22,12,24,27,22,19,25,19,18,24,23,18,13,14,23,10,15,11,16,20,18,24,46,40,26,31,23,22,24,17,15,19,18,24,28,20,22,21,18,13,17,13,19,25,24,22,22,18,22,15,20,22,20,21,18,15,12,14,16,16,15,18,13,18,15,21,17,20,20,14,19,4,15,12,15,8,15,20,8,16,13,12,14,9,10,7,4,17
E01008009,Sheffield 045E,"1,628",23,32,34,38,34,39,34,37,33,29,39,34,22,36,30,23,18,23,20,16,25,25,18,24,31,35,36,35,35,20,24,18,22,21,18,15,21,19,14,8,16,21,16,30,15,22,22,27,21,18,29,24,20,21,15,20,15,23,7,9,8,15,5,13,11,6,9,8,4,12,10,6,4,8,4,6,7,2,5,1,4,4,3,7,3,3,1,4,2,0,4
E01008043,Sheffield 046A,"1,650",17,15,17,20,18,22,20,21,15,18,30,27,25,19,13,27,21,18,22,15,12,13,11,14,16,19,20,16,13,21,21,13,12,21,20,17,27,22,22,22,28,17,20,18,26,22,25,33,21,24,27,30,25,29,24,20,30,31,18,18,20,18,29,25,28,17,20,17,19,18,22,12,15,16,10,5,13,7,12,9,6,6,6,11,5,8,7,10,4,8,9
E01008044,Sheffield 046B,"1,634",27,12,14,20,21,22,23,21,22,23,16,26,23,17,29,25,24,25,27,23,14,16,14,16,15,6,8,8,9,9,15,12,14,19,11,19,18,27,27,25,19,20,26,19,27,30,29,31,33,25,25,22,24,19,15,20,23,17,19,16,24,15,20,14,22,15,16,17,14,20,13,19,7,12,8,13,16,9,21,15,15,10,8,12,8,18,6,8,12,3,23
E01008047,Sheffield 046C,"1,529",12,6,13,8,4,8,15,8,7,8,7,8,6,3,3,13,9,9,7,16,100,120,117,93,84,70,58,41,26,29,35,42,28,25,26,22,20,15,17,14,13,13,5,8,12,14,12,10,19,16,10,16,15,12,8,9,10,16,10,9,4,13,8,8,6,10,10,7,9,4,5,4,3,4,9,2,9,6,1,1,5,2,1,0,0,3,1,2,1,0,2
E01008048,Sheffield 046D,"1,675",10,13,11,13,15,9,8,10,10,9,13,10,15,17,18,11,12,11,7,13,102,94,102,85,106,66,48,53,26,19,27,28,26,28,19,29,25,18,23,11,18,10,24,24,14,15,11,12,14,16,19,18,12,13,15,13,8,10,16,8,13,12,11,9,11,8,10,11,11,11,10,9,13,3,9,10,5,4,2,6,4,7,4,6,5,1,2,0,3,1,4
E01008050,Sheffield 046E,"1,613",15,23,21,22,12,19,15,19,5,19,12,12,13,6,8,9,10,15,12,15,57,50,54,74,80,44,65,53,36,47,39,48,35,29,32,35,33,25,28,23,15,13,18,13,14,15,19,19,19,15,15,19,7,17,14,10,18,12,11,9,13,9,4,9,13,11,11,5,7,13,5,3,4,2,1,3,1,7,1,1,5,7,2,1,7,0,1,3,0,1,2
E01007931,Sheffield 047A,"1,570",10,19,17,24,27,19,17,28,19,18,36,19,24,23,20,19,13,21,15,11,8,7,8,5,4,8,12,9,7,8,11,12,5,12,8,17,13,22,24,21,20,19,23,25,24,19,27,17,25,14,25,23,29,24,27,29,22,16,24,25,28,29,25,21,16,24,15,27,21,20,28,16,18,14,18,23,7,16,12,13,8,7,12,11,8,13,13,5,6,3,16
E01007934,Sheffield 047B,"1,481",21,11,21,17,27,20,16,20,25,24,25,20,20,21,23,19,21,16,17,12,10,11,17,11,14,7,8,10,17,13,19,17,14,18,17,17,13,10,18,29,27,25,24,16,24,28,24,35,23,25,21,19,19,25,22,29,12,17,22,23,20,10,20,19,16,20,18,15,13,22,23,13,14,10,16,11,7,9,6,4,8,5,10,3,5,5,1,0,3,3,6
E01007935,Sheffield 047C,"1,482",35,19,29,20,26,20,20,22,17,19,12,13,12,14,12,24,22,15,21,17,33,36,30,27,58,35,35,24,22,17,20,20,27,24,27,23,31,27,30,19,28,26,16,16,20,25,19,10,14,11,19,26,18,26,19,11,15,13,14,12,17,15,10,11,15,2,11,6,4,11,15,7,3,3,5,2,1,2,5,2,2,1,2,4,4,2,0,0,3,0,5
E01007936,Sheffield 047D,"1,685",24,17,21,19,22,41,29,27,33,22,23,19,29,16,18,14,12,11,17,12,15,25,32,41,47,43,45,32,39,35,36,36,39,25,24,35,34,32,36,26,31,23,30,36,20,30,31,25,24,18,27,17,20,18,18,16,14,12,12,15,8,4,6,11,6,5,11,9,11,6,5,7,4,5,3,2,4,5,2,2,3,2,5,2,0,5,0,2,1,2,7
E01007937,Sheffield 047E,"1,483",20,17,16,10,19,25,20,25,20,29,24,21,25,18,20,15,16,7,13,11,12,5,13,12,12,17,8,13,11,12,11,8,14,18,14,23,21,23,26,20,16,22,23,34,20,32,21,23,36,21,20,31,23,20,20,15,19,25,13,25,18,14,15,16,21,10,20,18,17,12,19,12,18,19,4,5,6,7,9,6,10,12,11,12,8,8,4,7,1,4,17
E01007938,Sheffield 047F,"1,542",21,17,26,27,30,26,24,30,18,23,24,18,24,22,19,13,14,18,12,13,7,10,10,7,13,12,11,11,7,8,14,6,15,15,14,25,17,21,41,17,19,23,23,32,20,18,21,20,21,24,25,29,29,21,13,23,24,17,17,21,17,17,19,22,22,18,12,14,23,22,18,14,10,17,15,19,7,9,16,15,14,13,14,6,8,5,1,0,2,0,13
E01008098,Sheffield 048A,"1,515",18,25,21,27,31,25,24,25,25,19,26,29,19,17,18,28,20,12,19,30,23,16,16,18,19,28,25,20,19,25,25,24,21,9,15,13,20,23,21,18,19,25,21,18,24,23,30,18,28,23,24,20,12,17,19,19,18,24,16,20,14,19,13,8,11,9,12,6,9,11,8,9,9,8,6,7,9,6,8,8,9,6,8,8,2,3,2,1,3,3,6
E01008100,Sheffield 048B,"1,368",24,21,18,26,23,17,31,17,30,17,15,19,15,15,21,14,18,9,9,11,18,17,12,18,17,38,36,31,31,30,21,15,20,14,17,9,14,17,8,11,20,19,11,12,18,17,26,18,29,15,16,24,19,21,15,15,16,17,16,15,8,13,8,15,14,15,13,13,12,10,15,9,5,3,7,10,7,7,6,5,3,3,9,10,3,3,3,2,1,3,10
E01008102,Sheffield 048C,"1,363",21,12,23,21,19,21,20,23,25,15,24,19,10,17,8,26,17,25,25,33,14,16,10,14,22,21,26,23,22,14,18,24,25,17,16,15,17,14,13,10,7,18,12,9,19,19,17,14,9,18,17,13,8,17,11,10,17,12,17,14,13,19,24,15,10,6,8,10,9,14,16,15,12,17,15,17,8,3,11,7,10,5,9,5,3,7,8,6,3,3,22
E01008103,Sheffield 048D,"1,227",21,32,17,30,24,25,24,17,21,15,19,13,10,9,17,18,23,19,18,18,26,16,20,12,15,21,27,24,14,19,11,13,18,20,12,20,8,24,12,14,15,13,8,14,12,17,20,18,16,15,17,15,16,16,16,16,20,17,13,8,13,17,15,5,7,8,5,8,7,7,5,4,16,10,8,6,6,6,4,4,6,3,1,4,4,0,2,1,0,1,6
E01007964,Sheffield 049A,"1,514",20,19,14,18,20,15,19,17,19,19,11,12,15,6,18,14,10,22,16,11,17,11,14,10,13,30,29,21,19,28,21,18,17,20,17,17,22,24,19,15,7,13,21,20,19,27,23,17,32,18,20,24,19,27,25,19,23,22,19,30,15,15,18,18,25,18,15,16,21,23,16,12,8,14,10,5,7,8,11,10,14,17,12,8,12,9,6,7,7,3,12
E01007966,Sheffield 049B,"1,503",11,5,11,9,7,20,14,10,9,17,14,16,11,11,17,13,20,24,16,25,15,24,26,20,26,31,23,22,23,23,12,16,8,15,14,10,19,15,12,8,19,20,13,23,19,38,21,31,36,24,37,26,21,26,29,30,27,29,20,32,19,25,21,18,13,19,10,10,15,17,19,8,13,14,11,3,11,7,6,10,10,7,10,4,5,8,4,2,2,1,18
E01007968,Sheffield 049C,"1,435",12,13,11,13,28,15,18,20,27,22,26,20,19,24,24,26,21,24,23,15,28,16,10,14,16,20,24,18,12,19,11,21,16,11,10,18,20,17,13,12,15,18,17,15,15,13,19,18,10,19,23,22,26,12,20,18,15,21,18,23,16,17,11,21,15,15,17,10,12,16,19,14,14,10,10,7,9,16,9,10,8,7,11,8,2,2,2,8,4,2,29
E01007970,Sheffield 049D,"1,610",31,31,21,8,21,15,10,10,9,10,4,7,6,12,1,13,12,14,15,14,12,11,21,22,22,26,24,20,20,20,19,20,28,25,25,16,11,9,16,11,14,14,21,23,25,28,22,18,27,17,36,30,25,24,31,27,21,26,19,21,24,16,14,17,15,22,24,11,31,19,15,17,23,11,15,15,16,16,12,17,22,20,15,16,13,13,13,8,6,9,14
E01008042,Sheffield 050A,"1,699",18,23,22,14,17,16,19,12,16,26,20,23,11,30,23,13,20,18,18,18,24,19,23,32,23,51,45,44,30,43,37,34,33,29,28,31,21,25,33,17,21,19,24,23,23,33,29,17,20,22,12,15,24,16,18,20,17,11,13,17,26,22,17,15,12,12,13,9,11,16,13,17,5,9,9,7,4,5,6,6,8,11,8,4,9,6,3,5,4,2,12
E01008045,Sheffield 050B,"1,434",20,17,16,19,14,17,22,17,19,27,30,16,22,23,9,17,18,18,27,21,9,15,10,22,22,17,27,27,26,26,19,14,23,13,21,29,21,19,18,15,21,23,20,18,19,20,18,24,24,14,20,21,11,26,23,12,17,18,17,13,11,20,18,18,16,19,16,18,9,20,13,12,12,11,9,3,7,4,5,3,4,4,0,1,0,1,5,1,1,5,7
E01008046,Sheffield 050C,"1,661",29,20,24,24,18,27,24,29,21,25,22,27,24,16,18,13,12,15,10,11,11,12,14,32,22,49,40,42,46,37,43,62,52,38,39,34,37,35,30,32,17,38,25,17,19,22,14,18,23,19,15,11,20,23,11,13,19,18,10,15,12,8,9,5,14,5,9,6,3,10,5,8,5,1,4,11,5,4,3,6,3,4,9,3,6,6,4,5,0,0,5
E01008049,Sheffield 050D,"1,693",11,7,7,13,12,12,20,14,13,17,17,17,15,9,13,12,3,10,16,8,42,22,42,37,63,44,36,30,23,27,20,14,23,16,16,16,25,14,16,21,25,19,20,21,18,16,22,28,29,18,14,12,14,14,21,12,22,15,21,20,18,14,29,26,30,22,25,25,27,20,19,11,13,12,11,7,16,15,16,13,4,11,8,13,10,12,12,10,11,9,50
E01008051,Sheffield 050E,"1,705",19,17,19,20,27,22,22,22,30,17,19,20,23,19,17,16,19,20,17,14,13,5,18,20,27,53,45,51,42,55,34,36,40,27,31,35,31,45,29,27,24,19,21,18,26,20,22,25,19,25,32,13,23,21,17,16,11,15,13,18,23,11,14,15,11,7,9,12,6,8,10,8,8,10,12,4,3,3,4,4,4,9,6,8,1,2,9,1,2,3,17
E01008052,Sheffield 050F,"2,040",24,21,25,19,20,18,23,21,15,16,12,27,21,22,21,18,20,12,11,10,21,15,21,38,42,55,55,50,54,55,40,30,45,34,45,38,45,42,35,37,36,44,31,20,34,25,32,30,28,33,27,31,24,32,13,30,32,26,16,24,19,12,19,15,19,15,18,17,19,22,18,10,16,11,9,4,7,4,5,3,7,5,4,5,3,1,2,2,1,1,6
E01007975,Sheffield 051A,"1,644",18,18,19,13,16,17,9,23,19,21,18,18,14,22,12,20,17,10,21,11,9,29,12,18,21,22,22,21,25,35,33,23,31,23,26,20,26,31,31,23,23,15,14,26,22,26,22,21,25,30,30,20,24,18,18,25,17,15,13,16,19,17,13,16,11,21,11,15,15,26,28,15,21,25,16,18,16,17,9,10,12,10,11,4,6,3,2,3,3,6,8
E01007976,Sheffield 051B,"1,461",19,22,16,19,14,10,12,18,20,8,14,10,6,13,12,10,10,19,12,13,15,11,11,14,20,27,24,19,20,20,24,22,26,19,28,19,18,13,11,12,12,15,21,17,17,21,29,28,15,28,16,23,16,20,17,24,29,29,25,17,16,20,21,23,20,15,17,10,21,17,16,13,19,13,8,17,10,13,10,7,14,8,9,10,6,3,7,7,4,1,17
E01007977,Sheffield 051C,"1,575",32,33,23,19,16,14,23,15,11,16,7,20,9,14,16,14,15,11,14,10,18,17,17,26,17,22,25,26,21,22,29,27,29,20,25,20,24,21,24,19,22,21,13,14,21,22,15,19,20,23,29,20,19,14,28,26,21,19,13,15,15,14,16,14,16,17,14,16,28,15,14,9,14,11,12,7,9,13,11,17,9,14,18,11,7,5,9,6,8,5,26
E01007979,Sheffield 051D,"1,858",37,41,52,43,38,34,27,30,42,22,32,26,26,33,33,40,37,40,31,33,41,29,26,34,39,42,37,38,28,31,35,26,28,19,24,24,20,19,27,21,18,17,17,15,15,20,14,17,13,18,19,17,10,14,19,18,19,20,11,12,12,14,8,14,10,12,5,7,13,7,12,5,14,7,6,5,4,12,2,6,8,9,5,7,4,8,7,4,7,4,12
E01008099,Sheffield 051E,"1,606",18,13,14,24,14,13,17,14,21,19,5,14,6,8,9,12,18,16,19,14,27,28,37,37,37,26,31,36,26,29,39,35,34,40,35,35,23,43,39,29,20,19,11,17,16,26,19,36,33,20,17,31,20,18,17,24,16,15,14,9,17,6,10,13,7,5,11,10,11,3,5,9,6,6,11,13,9,9,12,9,7,6,6,7,6,3,4,4,7,3,19
E01008000,Sheffield 052A,"1,451",21,18,11,11,11,17,13,8,8,13,9,10,13,13,6,9,10,15,10,3,26,17,24,19,24,31,25,20,20,23,10,21,14,14,17,18,17,11,16,14,11,10,12,11,14,16,18,25,18,24,22,20,19,25,22,6,19,12,11,18,30,16,27,26,18,13,16,21,13,22,24,20,25,19,22,16,15,16,20,18,14,9,12,14,7,7,5,9,1,9,24
E01008001,Sheffield 052B,"1,538",10,15,15,15,21,18,13,18,10,8,18,18,15,18,16,12,15,11,17,15,22,16,19,15,11,32,21,17,20,15,20,22,15,9,11,12,17,15,18,14,9,17,24,19,22,25,29,24,26,18,28,31,20,19,14,24,26,19,22,15,21,26,13,23,11,10,10,15,21,21,26,17,15,24,19,13,14,17,10,10,12,9,17,11,10,12,13,14,8,6,20
E01008004,Sheffield 052C,"1,615",15,22,14,19,18,14,12,16,21,22,18,19,20,16,13,17,24,21,14,8,16,18,20,17,22,23,22,13,15,21,12,11,16,13,7,21,18,21,28,17,14,7,19,21,28,29,30,23,34,24,34,25,16,33,18,23,16,15,22,21,21,20,12,18,16,16,25,21,18,20,18,11,18,18,10,13,22,14,15,21,17,11,13,9,8,12,10,3,6,8,25
E01008005,Sheffield 052D,"1,538",10,14,13,19,5,11,23,17,16,18,23,18,23,11,16,19,14,15,10,16,12,13,13,13,21,33,23,20,20,23,14,27,16,22,19,19,18,9,17,14,13,11,17,18,13,18,17,25,22,27,22,19,16,20,24,14,30,23,22,21,22,25,26,22,21,20,10,19,23,20,18,13,18,23,16,13,16,18,15,13,15,5,10,7,10,7,5,10,5,4,20
E01008010,Sheffield 052E,"1,444",25,21,27,26,15,26,17,21,24,14,16,19,20,27,21,14,12,28,10,10,27,13,20,12,21,24,28,21,30,22,25,24,18,15,13,16,20,17,21,12,18,14,14,18,10,21,16,25,29,26,22,24,22,14,16,19,11,19,16,9,14,6,12,11,13,12,12,10,15,13,20,6,12,10,9,9,8,7,9,9,7,11,11,8,9,4,6,6,3,0,7
E01007978,Sheffield 053A,"1,589",23,25,10,24,27,18,15,14,19,22,25,15,7,11,11,19,17,18,15,18,15,17,9,18,32,33,44,36,28,38,23,39,22,34,43,32,28,21,18,33,31,11,14,25,27,28,25,27,24,19,37,28,15,22,37,28,18,11,20,19,15,17,18,18,13,14,8,9,9,11,5,6,6,5,4,3,6,3,4,9,5,2,1,1,3,1,2,2,0,3,4
E01007980,Sheffield 053B,"1,552",25,22,16,18,17,26,27,20,21,18,21,22,16,16,20,10,18,9,5,13,5,8,13,9,15,30,17,28,34,24,30,34,34,46,36,40,33,40,35,32,23,21,29,29,27,32,19,23,27,21,31,31,29,16,9,20,22,20,9,16,7,15,23,13,14,8,5,5,8,10,6,3,7,3,5,3,7,7,7,3,1,2,2,5,4,3,5,0,0,1,13
E01007981,Sheffield 053C,"1,604",23,22,29,21,28,23,15,19,25,13,30,28,15,18,22,13,19,6,7,8,6,14,8,18,19,36,39,33,34,31,24,27,29,27,33,31,26,29,30,26,29,19,21,26,22,28,32,15,23,26,28,26,17,16,23,25,17,25,21,19,10,14,13,11,19,15,12,15,12,11,12,14,11,3,10,4,3,7,5,6,3,6,5,2,2,5,3,2,0,3,4
E01007983,Sheffield 053D,"1,504",26,20,18,21,15,12,14,20,16,22,22,12,13,13,13,13,11,17,21,12,11,6,12,13,24,23,23,37,27,33,23,45,36,30,32,27,35,31,16,31,32,23,28,29,32,17,36,29,35,32,21,14,23,24,24,23,8,13,15,15,18,10,10,13,11,11,8,8,4,3,15,7,6,6,5,1,2,2,4,2,3,6,9,6,2,3,3,3,0,0,4
E01007985,Sheffield 053E,"1,517",24,26,14,18,7,13,13,20,29,15,16,13,13,12,19,9,14,17,10,12,14,15,16,9,20,22,21,14,19,22,20,22,24,24,31,23,24,23,19,16,21,30,19,22,24,24,25,25,13,29,25,24,29,25,31,20,12,18,21,15,19,18,13,19,20,8,4,9,11,18,16,12,10,17,16,7,13,9,14,7,9,10,12,8,5,4,8,8,4,7,18
E01007982,Sheffield 054A,"1,921",21,34,32,20,22,26,33,32,20,35,27,22,21,17,24,20,35,28,38,24,33,25,32,27,36,39,32,30,43,28,25,23,24,22,20,25,25,30,29,27,20,20,20,33,21,34,27,30,36,31,20,29,18,20,18,20,14,12,20,20,25,25,18,11,13,17,14,13,14,18,13,12,17,14,13,6,6,9,10,8,14,21,8,4,6,4,1,3,7,1,7
E01008002,Sheffield 054B,"1,542",14,6,22,14,7,8,14,12,14,14,8,11,16,14,8,11,11,17,6,15,13,17,9,11,13,14,10,22,17,18,20,25,10,21,21,10,19,24,20,15,16,13,14,16,13,23,27,19,28,26,18,16,19,19,19,27,27,28,30,25,30,24,12,29,23,19,24,26,24,23,20,13,18,18,23,22,19,11,32,14,19,23,11,15,12,17,4,4,4,5,10
E01008003,Sheffield 054C,"1,387",9,18,9,13,13,7,6,6,10,7,12,13,13,19,12,14,8,14,15,19,19,9,8,15,13,26,20,26,23,17,16,19,22,19,21,8,16,19,9,11,16,15,17,15,18,22,25,16,17,18,26,22,15,17,19,25,20,16,20,22,22,21,19,15,16,22,17,16,17,21,19,26,7,25,19,9,9,13,23,14,7,7,8,8,7,11,5,8,9,2,11
E01008006,Sheffield 054D,"1,485",22,18,15,6,15,9,7,9,6,9,9,11,9,8,13,15,14,17,12,16,14,7,15,17,20,15,24,22,21,23,12,12,17,12,10,12,8,15,12,13,10,15,19,16,8,19,17,17,25,17,27,27,20,28,27,35,19,18,25,25,20,21,17,16,24,13,16,17,23,28,25,22,28,13,27,11,16,32,12,21,19,11,15,10,16,10,9,12,9,4,13
E01007927,Sheffield 055A,"1,679",14,9,17,17,14,17,16,13,19,21,17,26,24,14,24,22,23,28,34,11,5,5,6,7,8,9,4,6,3,4,5,7,8,7,6,11,15,10,13,10,20,23,19,13,21,21,23,23,27,28,30,33,25,29,30,27,28,22,22,22,21,18,20,22,33,24,35,21,20,28,33,31,29,32,20,11,13,24,22,15,17,23,17,8,16,27,7,17,20,12,28
E01007928,Sheffield 055B,"1,761",11,14,16,16,25,23,22,27,22,25,31,21,25,29,25,16,24,26,30,16,7,9,11,11,14,16,6,10,7,11,9,4,8,8,9,18,16,18,24,16,23,20,20,17,23,24,18,24,31,28,29,32,23,24,20,27,22,30,21,32,19,31,22,33,17,15,33,28,36,36,28,29,23,26,19,19,10,20,16,14,10,12,10,12,14,11,21,3,5,2,23
E01007929,Sheffield 055C,"1,789",17,24,25,23,35,18,26,21,25,23,27,26,24,18,19,19,22,13,18,11,15,8,9,11,12,26,15,23,18,12,21,17,9,20,17,20,17,21,20,23,23,22,34,21,18,35,36,33,34,34,26,25,28,19,23,21,23,24,22,16,23,22,23,20,22,30,28,24,22,20,21,13,18,14,10,16,8,19,16,20,6,8,12,6,9,4,16,12,6,3,33
E01007930,Sheffield 055D,"1,423",9,15,12,18,18,13,23,17,23,20,23,25,19,19,23,24,19,18,15,8,7,8,8,7,10,17,9,11,8,6,12,11,5,7,7,11,18,15,21,16,21,15,18,19,25,21,25,20,23,25,19,28,20,30,40,15,17,27,20,17,20,24,24,15,10,21,18,16,22,17,13,11,11,11,7,8,7,18,12,10,13,12,11,14,4,11,9,4,9,3,18
E01007932,Sheffield 055E,"1,386",9,13,13,13,16,17,22,12,13,24,13,19,18,22,13,14,15,14,10,12,10,6,10,11,11,17,9,10,9,9,11,8,7,11,13,16,19,9,16,15,12,20,24,14,10,21,20,19,21,25,35,33,30,14,22,21,14,19,23,19,13,18,14,20,15,13,17,9,19,18,22,27,19,14,14,16,13,16,12,15,15,5,6,12,12,6,12,6,6,5,32
E01007939,Sheffield 055F,"1,586",15,6,17,16,23,12,26,18,18,22,20,15,16,19,20,23,23,15,26,12,8,9,6,5,7,13,7,9,7,9,10,14,12,8,15,16,17,11,17,19,14,19,19,22,23,25,33,30,30,22,20,36,22,23,25,19,27,32,20,25,32,30,20,20,26,16,21,25,27,27,28,12,14,14,18,14,13,13,17,6,14,13,12,14,14,12,12,9,4,2,20
E01008028,Sheffield 056A,"1,552",17,27,25,28,17,26,14,14,12,13,18,29,12,21,18,24,20,20,12,13,17,16,18,18,18,23,28,18,15,17,13,17,17,18,18,23,24,27,24,14,20,20,17,17,32,10,22,24,13,26,31,26,27,29,32,28,15,31,22,24,19,14,20,10,10,13,13,18,17,16,16,15,13,10,14,14,12,9,6,7,13,8,13,5,3,3,2,2,2,0,6
E01008029,Sheffield 056B,"1,487",13,20,12,17,26,19,32,27,20,24,18,19,14,22,15,22,27,31,21,17,21,11,17,15,14,29,28,27,28,19,19,23,18,17,17,30,22,21,19,13,25,20,10,18,19,18,19,17,17,23,24,26,24,21,19,14,11,12,11,11,12,14,5,15,12,14,14,13,18,19,23,19,12,21,12,12,4,9,5,3,5,3,6,7,1,2,1,2,3,2,16
E01008032,Sheffield 056C,"1,339",14,15,18,15,19,16,12,13,17,15,14,12,17,11,17,14,13,13,16,7,16,14,13,15,20,29,34,16,16,27,20,10,15,11,15,16,19,19,19,16,16,19,26,15,14,19,18,24,18,18,15,18,18,16,28,19,16,20,10,20,14,14,15,15,20,5,12,14,17,10,14,15,7,9,11,14,9,9,8,8,12,9,10,8,7,10,5,4,1,7,11
E01008034,Sheffield 056D,"1,702",12,18,15,14,28,18,19,22,20,27,28,26,18,25,17,16,17,20,13,18,19,15,15,18,27,35,23,34,19,28,24,14,22,17,17,16,16,25,22,15,17,18,15,14,20,23,29,34,38,29,26,18,32,37,19,32,46,45,37,34,23,16,25,17,21,12,13,14,13,11,16,4,14,7,9,10,13,8,11,13,6,7,7,9,7,3,2,4,1,3,8
E01007828,Sheffield 059A,"1,761",22,20,19,29,26,19,18,22,18,16,18,16,20,23,25,20,20,27,25,18,26,19,24,21,19,25,22,21,22,15,24,27,28,35,27,26,23,21,27,25,19,17,17,20,23,27,22,30,29,30,31,37,39,31,28,24,18,21,24,22,31,20,20,16,13,13,7,14,14,13,12,11,11,17,8,7,9,11,9,8,8,11,6,10,6,7,6,6,8,1,21
E01007829,Sheffield 059B,"1,485",18,26,25,18,17,19,14,17,14,10,11,13,15,12,13,15,12,14,10,8,10,10,22,17,19,37,39,33,19,40,27,41,32,24,30,18,29,30,28,21,16,22,18,17,14,24,19,24,22,19,17,24,29,13,20,16,10,19,16,20,18,12,15,15,16,13,9,20,4,15,12,12,14,11,9,6,5,5,6,7,11,3,7,9,3,3,6,3,1,2,7
E01007831,Sheffield 059C,"1,459",20,20,14,19,16,10,20,17,16,24,26,24,17,21,17,15,8,13,6,11,13,16,16,16,23,33,22,17,15,22,21,22,16,25,20,11,22,33,30,13,16,18,23,19,17,26,23,22,21,19,19,26,20,19,28,22,27,22,11,14,20,21,14,12,9,18,18,9,10,20,13,11,13,12,11,8,7,14,8,6,1,7,8,6,4,4,5,6,2,1,9
E01007832,Sheffield 059D,"1,525",14,20,12,12,20,18,22,10,14,17,11,20,10,11,13,17,9,22,11,10,12,8,10,12,16,38,24,32,37,24,21,28,29,25,20,20,24,23,19,21,12,15,24,25,17,17,15,17,32,32,19,28,27,18,30,24,16,16,23,26,21,23,19,16,16,11,14,13,12,9,31,15,14,17,11,7,7,11,10,18,6,16,7,7,9,2,1,2,2,1,8
E01007986,Sheffield 059E,"1,370",13,21,15,15,23,17,15,16,4,9,14,20,13,7,9,10,13,13,8,3,16,11,11,25,28,37,30,39,40,28,26,31,29,30,21,26,30,14,23,22,26,26,27,22,23,30,21,18,23,19,21,14,17,15,25,20,10,13,12,11,11,5,8,9,10,4,5,10,6,7,7,14,8,12,6,7,7,5,14,11,12,7,3,2,3,1,2,1,2,0,3
E01008007,Sheffield 060A,"1,812",28,29,17,18,21,13,23,22,22,19,31,25,11,28,22,16,22,25,22,27,22,17,16,24,18,33,22,28,17,26,20,16,14,19,22,15,25,18,22,15,20,14,18,12,20,23,36,24,27,31,34,26,29,32,26,27,24,26,28,22,22,20,17,13,15,14,14,14,7,21,20,13,15,21,25,15,14,16,8,13,15,18,11,4,7,9,17,10,13,15,27
E01008075,Sheffield 060B,"1,539",15,27,28,29,25,24,24,41,32,28,22,22,20,20,18,15,37,25,25,22,13,17,26,14,26,41,42,33,37,25,28,23,22,23,26,24,28,24,21,18,16,20,17,17,21,21,18,22,17,17,26,28,12,19,15,10,12,12,10,11,8,8,5,11,8,3,9,5,10,2,8,8,10,10,8,3,7,6,3,3,5,3,3,4,1,5,5,3,12,1,11
